name,kv_anhhuong,time_start,lon,lat,level,disaster_level,type
Động đất tại Kon Tum,Xã Đăk Tăng - huyện Kon Plông - tỉnh Kon Tum,2024-11-26T02:22:00,108.286,14.807,0,,Động đất
Động đất tại Kon Tum,xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum ,2024-11-22T23:35:00,108.229,14.866,0,,Động đất
Động đất tại Quảng Nam,Xã Trà Linh - huyện Nam Trà My - tỉnh Quảng Nam,2024-11-23T03:53:00,108.076,15.062,0,,Động đất
Nước dâng tại Trà Vinh,"xã Kim Sơn, Lưu Nghiệp Anh - huyện Trà Cú - tỉnh Trà Vinh",2024-11-16T08:00:00,106.1811,9.68811,0,,Sạt lở đất
Bão USAGI,Biển Đông,2024-11-13T07:00:00,120.6,22.5,13,0,Bão
Động đất tại Kon Tum,xã Măng Buk - huyện Kon Plông - tỉnh Kon Tum,2024-11-22T23:44:00,108.193,14.874,0,,Động đất
Động đất tại Kon Tum,xã Ngok Tem - huyện Kon Plông - tỉnh Kon Tum,2025-03-31T04:46:00,108.291,14.852,0,,Động đất
Động đất tại Điện Biên,xã Huổi Mí - huyện Mường Chà - tỉnh Điện Biên,2025-05-23T10:21:00,103.146,21.743,0,,Động đất
Sạt lở đất tại Bình Dương,phường Chánh Phú Hòa - thành phố Bến Cát - tỉnh Bình Dương,2025-02-12T20:00:00,106.64258,11.140393,0,,Sạt lở đất
Động đất tại Kon Tum,xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2025-01-28T09:46:00,108.278,14.848,0,,Động đất
Lũ tại Sơn La,xã Chiềng Ân - huyện Mường La - tỉnh Sơn La,2025-05-23T08:00:00,104.175912,21.474569,0,,Lũ
Động đất tại Kon Tum,xã Măng Búk - Huyện Kon Plông - Tỉnh Kon Tum,2025-01-27T20:52:00,108.172,14.945,0,,Động đất
Động đất tại Kon Tum,Xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2025-04-01T14:28:00,108.176,14.862,0,0,Động đất
Động đất tại Kon Tum,xã Măng Búk - Huyện Kon Plông - Tỉnh Kon Tum ,2025-01-27T20:48:00,108.21,14.91,0,,Động đất
Mưa lớn tại Hà Nội,Thành phố Hà Nội,2025-05-23T07:00:00,105.83174,21.021857,0,,Mưa lớn
"Dông lốc, sét, mưa đá tại Yên Bái","huyện Yên Bình, Văn Yên, thành phố Yên Bái - tỉnh Yên Bái",2025-05-23T18:00:00,104.622812,21.944335,0,,"Dông lốc, sét, mưa đá"
Mưa lớn tại Đồng Nai,phường Long Bình - thành phố Biên Hòa - tỉnh Đồng Nai,2025-05-24T12:00:00,106.914364,10.917982,0,,Mưa lớn
"Dông lốc, sét, mưa đá tại Lào Cai","huyện Văn Bàn, Bảo Thắng, Bát Xát, Thị xã  Sa Pa - tỉnh Lào Cai ",2025-05-22T19:00:00,103.857662,22.581757,0,,"Dông lốc, sét, mưa đá"
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2025-04-02T04:08:00,108.226,14.82,0,0,Động đất
Sụt lún đất tại An Giang,Tổ 4 - ấp Bình Thới - xã Bình Thủy - huyện Châu Phú - tỉnh An Giang,2025-03-31T12:00:00,105.3027,10.5484,0,,Sụt lún đất
Động đất tại Kon Tum,xã Đắk Ring - Huyện Kon Plông - Tỉnh Kon Tum,2025-01-27T20:44:00,108.234,14.931,0,,Động đất
Động đất tại Kon Tum,xã Đăk Chơ - huyện Kon Plông - Kon Tum,2025-04-07T02:27:00,108.236,14.82,0,,Động đất
Động đất tại Quảng Nam,xã Trà Nam - huyện Nam Trà My - tỉnh Quảng Nam,2025-01-15T20:33:00,108.072,15.017,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2025-04-04T12:27:00,108.24,14.781,0,0,Động đất
Dông tại Cà Mau,"Xã Khánh Tiến, Nguyễn Phích, Khánh Hội, Khánh Thuận - huyện U Minh - tỉnh Cà Mau",2025-06-03T08:00:00,104.935,9.4365,0,,"Dông lốc, sét, mưa đá"
Sạt lở đất tại Cà Mau,xã Tân Đức - huyện Đầm Dơi - tỉnh Cà Mau,2025-02-02T20:00:00,105.28292551229187,9.011480923857906,0,,Sạt lở đất
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2025-04-04T12:32:00,108.275,14.79,0,0,Động đất
Chìm tàu tại Bình Thuận,Khu vực biển cách Đông Nam mũi La Gàn (huyện Tuy Phong) khoảng 25 hải lý - tỉnh Bình Thuận,2025-01-21T10:00:00,108.941667,10.825,0,,Gió mạnh trên biển
Động đất tại Kon Tum,xã Ngọk Tem - Huyện Kon Plông - Tỉnh Kon Tum,2025-01-27T12:16:00,108.372,14.832,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2025-04-12T12:41:00,108.241,14.783,0,0,Động đất
Động đất tại Kon Tum,Xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2025-04-04T12:16:00,108.199,14.86,0,0,Động đất
Mưa lớn kèm dông lốc tại Tiền Giang,xã Trung Hoà - huyện Chợ Gạo - tỉnh Tiền Giang,2025-02-18T15:30:00,106.405904,10.483957,0,,Lốc
Gió mạnh trên biển tại Cà Mau,"Cách vàm cửa Kinh Hội khoảng 0,5 hải lý về hướng tây - tỉnh Cà Mau",2025-06-03T08:15:00,104.8037,9.3408,0,,Gió mạnh trên biển
Lốc tại Lào Cai,xã Mường Bo - Thị xã Sa Pa - Tỉnh Lào Cai,2025-01-26T18:00:00,103.98893400255076,22.25596997972888,0,,Lốc
Mưa lớn tại Bắc Kạn,"Xã Phú Lộc, Xã Bành Trạch, Xã Chu Hương - Huyện Ba Bể - Tỉnh Bắc Kạn",2025-04-28T08:00:00,105.8255471520455,22.367686289060558,0,,Mưa lớn
Ngập lụt tại Quảng Trị,huyện Vĩnh Linh - Tỉnh Quảng Trị,2025-01-09T08:00:00,107.007948,17.064252,0,,Ngập lụt
Gió mạnh trên biển tại Cà Mau,Khu vực cách vàm cửa Lung Ranh khoảng 1 hải lý về hướng tây - tỉnh Cà Mau,2025-06-03T08:30:00,104.8075,9.41366,0,,Gió mạnh trên biển
Mưa lớn tại Bình Định,Thị xã Hoài Nhơn - tỉnh Bình Định,2025-01-15T20:00:00,109.010813,14.636858,0,,Ngập lụt
Động đất tại Kon Tum,Xã Đăk Năng - huyện Kon Plông - tỉnh Kon Tum,2025-06-05T12:20:00,108.204,14.971,0,,Động đất
Động đất tại Kon Tum,xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2025-02-09T04:43:00,108.258,14.874,0,,Động đất
Động đất tại Kon Tum,Xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2025-06-05T15:16:00,108.21,14.909,0,,Động đất
Động đất tại Kon Tum,xã Măng Buk - huyện Kon Plông - tỉnh Kon Tum,2025-01-17T16:00:00,108.152,14.832,0,,Động đất
Động đất tại Kon Tum,xã Măng Buk - huyện Kon Plông - tỉnh Kon Tum,2025-01-17T09:36:00,108.172,14.828,0,,Động đất
Động đất tại Kon Tum,xã Măng Buk - huyện Kon Plông - tỉnh Kon Tum,2025-01-09T01:55:00,108.18,14.955,0,,Động đất
Dông lốc tại Bình Thuận,Xã Huy Khiêm - huyện Tánh Linh - tỉnh Bình Thuận,2025-06-02T14:30:00,107.7275,11.17353,0,,"Dông lốc, sét, mưa đá"
Dông lốc tại Đồng Tháp,Xã Thường Phước 1 - huyện Hồng Ngự - tỉnh Đồng Tháp,2025-06-03T05:30:00,105.202432,10.90504,0,,"Dông lốc, sét, mưa đá"
Động đất tại Kon Tum,xã Đắk Năng - huyện Kon Plông - tỉnh Kon Tum,2025-01-09T01:39:00,108.198,14.965,0,,Động đất
"Gió mạnh, sóng lớn trên vùng biển Bình Thuận",Vùng biển La Gi tỉnh Bình Thuận,2025-02-10T10:10:00,107.77603057441617,10.652191329045326,0,,Gió mạnh trên biển
Động đất tại Kon Tum,xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2025-02-27T17:26:00,108.159,14.796,0,,Động đất
Động đất tại Quảng Nam,xã Trà Tập - huyện Nam Trà My - tỉnh Quảng Nam,2025-02-22T09:29:00,108.049,15.19,0,,Động đất
Ngập lụt tại Quảng Trị,"Các huyện: Hải Lăng, Triệu Phong, Vĩnh Linh - tỉnh Quảng Trị",2025-02-09T09:00:00,107.28129723571645,16.688438478825624,0,,Ngập lụt
Dông lốc tại Kiên Giang,"Huyện An Biên, Vĩnh Thuận, Kiên Hải, Châu Thành, Tân Hiệp, An Minh, TP Phú Quốc - tỉnh Kiên Giang",2025-06-02T08:00:00,105.2828,9.97887,0,,"Dông lốc, sét, mưa đá"
Gió mạnh trên biển tại Kiên Giang,Huyện Kiên Hải - tỉnh Kiên Giang,2025-06-02T09:00:00,104.629,9.7994,0,,Gió mạnh trên biển
"Dông, lốc, mưa đá tại Nghệ An",Xã Tam Hợp - huyện Tương Dương - tỉnh Nghệ An,2025-04-09T14:30:00,104.45507,19.13962,0,,"Dông lốc, sét, mưa đá"
Sạt lở đất tại Nghệ An,"Huyện Tương Dương, huyện Kỳ Sơn - tỉnh Nghệ An",2025-06-04T08:00:00,104.563,19.563,0,,Sạt lở đất
Sạt lở đất tại Hậu Giang,Xã Tân Long - huyện Phụng Hiệp - tỉnh Hậu Giang,2025-04-09T09:30:00,105.7775,9.86062,0,,Sạt lở đất
Động đất tại Kon Tum,Xã Đắk Nên - huyện Kon Plông - tỉnh Kon Tum,2025-04-09T08:27:00,108.175,15.024,0,,Động đất
Động đất tại Kon Tum,xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2025-06-06T20:26:00,108.293,14.814,0,,Động đất
Động đất tại Kon Tum,xã Măng Buk - huyện Kon Plông - tỉnh Kon Tum,2025-01-09T11:21:00,108.201,14.955,0,,Động đất
Mưa lớn kèm dông lốc tại tỉnh Tuyên Quang,"Các xã: Phú Bình, Thị trấn Vĩnh Lộc, Tri Phú, Hòa An, Kiên Đài, Bình Phú - huyện Chiêm Hóa và Các xã: Qúy Quân, Kiến Thiết, Trung Minh - huyện Yên Sơn - tỉnh Tuyên Quang",2025-03-13T10:10:00,105.320538,22.003115,0,,Lốc
Mưa dông tại Bình Dương,"Thành phố Tân Uyên, huyện Phú Giáo - tỉnh Bình Dương",2025-04-10T07:00:00,106.7553,11.0588,0,,"Dông lốc, sét, mưa đá"
Động đất tại Quảng Nam,xã Trà Vân - huyện Nam Trà My - tỉnh Quảng Nam,2025-01-24T15:06:00,108.164,15.117,0,,Động đất
Động đất tại Kon Tum,xã Ngok Tem - huyện Kon Plông - tỉnh Kon Tum,2025-01-27T23:07:00,108.288,14.841,0,,Động đất
Động đất tại Kon Tum,xã Măng Buk - huyện Kon Plông - tỉnh Kon Tum,2025-01-09T02:24:00,108.166,14.976,0,,Động đất
Sạt lở đất tại Hà Giang,"xã Tân Thành, Tân Lập, Đức Xuân - huyện Bắc Quang - tỉnh Hà Giang",2025-06-05T08:00:00,105.038547,22.337268,0,,Sạt lở đất
Động đất tại Kon Tum,xã Măng Búk - Huyện Kon Plông - Tỉnh Kon Tum,2025-01-24T08:41:00,108.178,14.828,0,,Động đất
Lốc tại An Giang,"Huyện Châu Phú, Phú Tân - Tỉnh An Giang",2025-04-13T02:00:00,105.232126,10.578547,0,,Lốc
Động đất tại Kon Tum,Xã Đắk Nên - huyện Kon Plông - tỉnh Kon Tum,2025-05-25T19:25:00,108.282,14.95,0,,Động đất
Động đất tại Quảng Nam,xã Trà Don - huyện Nam Trà My - tỉnh Quảng Nam,2025-01-23T19:54:00,108.123,15.067,0,,Động đất
Mưa lớn tại Lai Châu,"Huyện Sìn Hồ, Thành phố Lai Châu - tỉnh Lai Châu",2025-04-12T04:00:00,103.46586280320332,22.389600672184798,0,,Mưa lớn
Mưa lớn kèm lốc xoáy tại Lâm Đồng,Xã Rô Men - huyện Đam Rông - tỉnh Lâm Đồng,2025-04-20T16:30:00,108.19355,12.087707,0,,Lốc
"Mưa dông kèm lốc, gió giật mạnh tại Thanh Hoá","Các xã: Trung Lý, Mường Chanh, Pù Nhi, Tam Chung, Nhi Sơn, Quang Chiểu và Thị trấn Mường Lát - huyện Mường Lát - tỉnh Thanh Hoá",2025-04-18T18:00:00,104.639124,20.484583,0,,Lốc
Động đất tại Kon Tum,xã Măng Buk - huyện Kon Plông - tỉnh Kon Tum,2025-01-09T02:22:00,108.164,14.973,0,,Động đất
Động đất tại Kon Tum,xã Măng Buk - huyện Kon Plông - tỉnh Kon Tum,2025-01-06T00:48:00,108.172,14.94,0,,Động đất
Lốc tại Cà Mau,xã Tân Thuận - huyện Đầm Dơi - tỉnh Cà Mau,2025-02-24T10:00:00,105.398807,9.029548,0,,Lốc
"Mưa kèm dông, lốc, mưa đá tại Sơn La","Các huyện: Thuận Châu, Quỳnh Nhai, Mộc Châu - tỉnh Sơn La",2025-04-18T16:00:00,104.65464,20.771917,0,,"Dông lốc, sét, mưa đá"
Động đất tại Kon Tum,xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2025-02-03T12:46:00,108.157,14.863,0,,Động đất
Ngập lụt tại Trà Vinh,xã Đức Mỹ - huyện Càn Long và xã Đông Hải - huyện Duyên Hải - tỉnh Trà Vinh,2025-01-16T03:00:00,106.251763,10.063804,0,,Ngập lụt
Lốc tại Lào Cai,"huyện Mường Khương, Bắc Hà - tỉnh Lào Cai",2025-04-12T08:00:00,104.29280291531902,22.53817127109621,0,,Lốc
Sụt lún đất tại Trà Vinh,xã Hiệp Thạnh - thị xã Duyên Hải - tỉnh Trà Vinh,2025-01-27T10:00:00,106.563228,9.743079,0,,Sụt lún đất
Động đất tại Kon Tum,xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2025-01-24T06:37:00,108.164,14.844,0,,Động đất
Lũ tại Hoà Bình,Xã Vĩnh Tiến - huyện Kim Bôi - tỉnh Hoà Bình,2025-06-03T18:00:00,105.44359045744613,20.71613012185897,0,1,Lũ
Động đất tại Kon Tum,xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum ,2025-01-27T02:16:00,108.368,14.828,0,,Động đất
Động đất tại Kon Tum,xã Măng Buk - huyện Kon Plông - tỉnh Kon Tum,2025-01-09T02:21:00,108.166,14.971,0,,Động đất
Mưa kèm theo dông lốc tại Đồng Tháp,Xã An Phong - Huyện Thanh Bình - Tỉnh Đồng Tháp,2025-03-17T14:30:00,105.41629266098954,10.63069185649334,0,,Lốc
Động đất tại Kon Tum,xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2025-01-27T05:52:00,108.25,14.86,0,,Động đất
Dông lốc tại Long An,Xã Thuận Thành - huyện Cần Giuộc - tỉnh Long An,2025-06-02T13:50:00,106.600158,10.5803,0,,"Dông lốc, sét, mưa đá"
Động đất tại Kon Tum,xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2025-02-02T21:53:00,108.233,14.871,0,,Động đất
Rét hại tại Sơn La,"xã Púng Bánh, Mường Lạn - huyện Sốp Cộp - tỉnh Sơn La",2025-02-06T05:00:00,103.731643,20.837864,0,,Rét hại
Sạt lở đất tại Cà Mau,xã Tam Giang Đông - huyện Năm Căn - tỉnh Cà Mau,2025-02-24T16:00:00,105.257335,8.774532,0,,Sạt lở đất
Động đất tại Quảng Nam,xã Trà Mai - huyện Nam Trà My - tỉnh Quảng Nam,2025-01-27T03:15:00,108.183,15.141,0,,Động đất
Dông lốc tại Đồng Tháp,"Xã Bình Thành, xã Tân Phú - huyện Thanh Bình - tỉnh Đồng Tháp",2025-06-03T06:30:00,105.552,10.5744,0,,"Dông lốc, sét, mưa đá"
Sạt lở đất tại Vĩnh Long,xã Loan Mỹ - huyện Tam Bình - tỉnh Vĩnh Long,2025-01-29T10:00:00,105.94008,9.991251,0,,Sạt lở đất
Động đất tại Quảng Nam,Xã Trà Nam - huyện Nam Trà My - tỉnh Quảng Nam,2025-06-09T08:39:00,108.084,15.028,0,,Động đất
,Xã Khâu Vai - huyện Mèo Vạc - tỉnh Hà Giang,2025-06-08T08:00:00,105.50259,23.073,0,,Sét
Động đất tại Kon Tum,xã Măng Buk - huyện Kon Plông - tỉnh Kon Tum,2025-01-05T18:44:00,108.179,14.949,0,,Động đất
Động đất tại Kon Tum,xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2025-01-10T21:27:00,108.289,14.909,0,,Động đất
Động đất tại Kon Tum,xã Măng Cành - huyện Kon Plông - tỉnh Kon Tum,2025-01-04T19:01:00,108.309,14.67,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Nên - huyện Kon Plông - tỉnh Kon Tum,2025-05-26T00:31:00,108.168,14.993,0,,Động đất
Động đất tại Kon Tum,xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2025-02-02T02:09:00,108.257,14.803,0,,Động đất
Sạt lở đất tại Hậu Giang,xã Tân Long - huyện Phụng Hiệp - tỉnh Hậu Giang,2025-02-03T08:00:00,105.772402,9.867015,0,,Sạt lở đất
Áp thấp nhiệt đới,vùng biển phía Tây của khu vực Giữa Biển Đông,2025-02-12T07:00:00,111.3,12.1,6,3,Áp thấp nhiệt đới
Động đất tại Quảng Nam,Xã Trà Don - huyện Nam Trà My - tỉnh Quảng Nam,2025-05-26T00:15:00,108.123,15.052,0,,Động đất
Động đất tại Hà Nội,xã Thuỷ Xuân Tiên - huyện Chương Mỹ - thành phố Hà Nội,2025-02-03T19:52:00,105.582,20.86,0,,Động đất
Động đất tại Quảng Nam,Xã Trà Don - huyện Nam Trà My - tỉnh Quảng Nam,2025-05-26T00:09:00,108.106,15.067,0,,Động đất
Động đất tại Kon Tum,xã Măng Buk - huyện Kon Plông - tỉnh Kon Tum,2025-01-12T17:04:00,108.147,14.903,0,,Động đất
"Mưa lớn, ngập lụt tại Hà Tĩnh","TP. Hà Tĩnh, Thị xã Kỳ Anh, Thị xã Hồng Lĩnh và các huyện Hương Sơn, Hương Khê, Thạch Hà, Cẩm Xuyên, Kỳ Anh, Đức Thọ, Vũ Quang, Nghi Xuân, Can Lộc - tỉnh Hà Tĩnh",2025-05-24T13:00:00,105.929309,18.22223,0,,Ngập lụt
Mưa lớn tại Lai Châu,"Huyện Tam Đường, huyện Phong Thổ, huyện Tân Yên, TP Lai Châu - tỉnh Lai Châu",2025-06-07T22:00:00,103.66355,22.194,0,,Mưa lớn
Động đất tại Kon Tum,xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2025-01-31T02:32:00,108.236,14.851,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Nên - huyện Kon Plông - tỉnh Kon Tum,2025-05-25T21:46:00,108.153,15.029,0,,Động đất
Động đất tại Quảng Nam,xã Trà Mai - huyện Nam Trà My - tỉnh Quảng Nam,2025-01-30T02:37:00,108.21,15.15,0,,Động đất
Động đất tại Kon Tum,xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2025-02-01T06:50:00,108.206,14.839,0,,Động đất
Rét hại tại Sơn La,"Các xã: Chiềng Đen, Chiềng Cọ, Hua La - Thành phố Sơn La và các xã Chiềng Ve, Chiềng Ban - huyện Mai Sơn - tỉnh Sơn La",2025-01-13T04:00:00,104.008064,21.154254,0,,Rét hại
Động đất tại Quảng Nam,Xã Trà Don - huyện Nam Trà My - tỉnh Quảng Nam,2025-05-25T20:45:00,108.138,15.021,0,,Động đất
Mưa lớn tại Lào Cai,Thị trấn Mường Khương - huyện Mường Khương - tỉnh Lào Cai,2025-06-07T22:00:00,104.120437,22.76313,0,,Mưa lớn
Động đất tại Kon Tum,Xã Đắk Nên - huyện Kon Plông - tỉnh Kon Tum,2025-05-25T19:27:00,108.178,14.998,0,,Động đất
Mưa lớn tại Tuyên Quang,TP Tuyên Quang; Lâm Bình; Na Hang; Hàm Yên; Chiêm Hoá;,2025-05-22T19:00:00,105.217,21.822,0,,Mưa lớn
Sét tại Nghệ An,Xã Tri Lễ - huyện Quế Phong - tỉnh Nghệ An,2025-06-07T15:00:00,104.694,19.588,0,,Sét
Động đất tại Kon Tum,xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2025-02-07T07:16:00,108.203,14.877,0,,Động đất
Động đất tại Kon Tum,xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2025-02-07T08:59:00,108.168,14.865,0,,Động đất
Động đất tại Kon Tum,xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2025-02-07T08:54:00,108.149,14.865,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2025-05-25T19:19:00,108.269,14.944,0,,Động đất
Mưa lớn tại Lào Cai,"Các huyện Văn Bàn, Bảo Thắng, Bát Xát, thị xã Sa Pa",2025-05-23T00:00:00,104.242,22.326,0,,Mưa lớn
Động đất tại Kon Tum,xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum,2025-02-07T06:31:00,108.328,14.868,0,,Động đất
Động đất tại Kon Tum,xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2025-02-08T11:01:00,108.158,14.924,0,,Động đất
Động đất tại Kon Tum,xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2025-02-10T07:43:00,108.245,14.868,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Nên - huyện Kon Plông - tỉnh Kon Tum,2025-05-25T11:57:00,108.154,15.001,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2025-02-15T13:24:00,108.261,14.773,0,,Động đất
Động đất tại Quảng Nam,Xã Trà Cang - huyện Nam Trà My - tỉnh Quảng Nam,2025-02-15T23:27:00,108.075,15.098,0,,Động đất
Mưa lớn tại Cao Bằng,"các xã Vĩnh Quang, Thái Học, Thái  Sơn, Yên Thổ, thị trấn Pác Miầu, Lý Bôn, Thạch Lâm, Mông Ân, Nam Quang,  Vĩnh Phong, Ngũ Lão, Bình Dương - huyện  Bảo Lâm, Hòa An - tỉnh Cao Bằng",2025-05-23T01:30:00,105.584,22.904,0,,Mưa lớn
Mưa lớn tại Hà Giang,"Các huyện Bắc Quang, Lục Ngạn - tỉnh Hà Giang",2025-05-20T22:00:00,104.94499,22.49777,0,1,Mưa lớn
Động đất tại Kon Tum,Xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2025-02-17T02:28:00,108.184,14.9,0,,Động đất
Động đất tại Quảng Nam,xã Trà Nam - huyện Nam Trà My - tỉnh Quảng Nam,2025-05-25T01:56:00,108.153,14.988,0,,Động đất
Động đất tại Kon Tum,Xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum,2025-05-23T23:24:00,108.389,14.736,0,,Động đất
Động đất tại Kon Tum,Xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2025-02-17T03:01:00,108.186,14.896,0,,Động đất
Động đất tại Kon Tum,Xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2025-02-18T16:15:00,108.173,14.962,0,,Động đất
Động đất tại Quảng Nam,Xã Trà Don - huyện Nam Trà My - tỉnh Quảng Nam,2025-02-18T22:10:00,108.112,15.087,0,,Động đất
Động đất tại Quảng Nam,Xã Trà Don - huyện Nam Trà My - tỉnh Quảng Nam,2025-05-26T03:54:00,108.129,15.023,0,,Động đất
Động đất tại Kon Tum,Xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum,2025-05-23T16:23:00,108.382,14.719,0,,Động đất
Động đất tại Kon Tum,Xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2025-02-19T13:24:00,108.157,14.874,0,,Động đất
Động đất tại Quảng Nam,Xã Trà Don - huyện Nam Trà My - tỉnh Quảng Nam,2025-05-26T04:35:00,108.125,15.03,0,,Động đất
Động đất tại Quảng Nam,Xã Trà Don - huyện Nam Trà My - tỉnh Quảng Nam,2025-02-19T16:11:00,108.102,15.07,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2025-02-19T22:22:00,108.208,14.822,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2025-05-26T22:28:00,108.229,14.923,0,,Động đất
Động đất tại Quảng Ngãi,xã Trà Tập - huyện Nam Trà My - tỉnh Quảng Nam,2025-02-22T08:23:00,108.045,15.196,0,,Động đất
Động đất tại Kon Tum,Xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2025-05-25T22:16:00,108.153,14.869,0,,Động đất
Động đất tại Kon Tum,xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2025-03-02T01:03:00,108.282,14.861,0,,Động đất
Động đất tại Kon Tum,xã Ngọc Tem - huyện Kon Plông - tỉnh Kon Tum,2025-03-02T02:02:00,108.308,14.816,0,,Động đất
Động đất tại Quảng Nam,xã Trà Giáp - huyện Bắc Trà My - tỉnh Quảng Nam,2025-03-02T11:03:00,108.213,15.209,0,,Động đất
Động đất tại Kon Tum,Xã Đăk Năng  huyện Kon Plông - tỉnh Kon Tum,2025-05-27T10:44:00,108.23,14.964,0,,Động đất
Động đất tại Quảng Nam,xã Trà Tập - huyện Nam Trà My - tỉnh Quảng Nam,2025-02-25T10:56:00,108.08,15.219,0,,Động đất
Động đất tại Quảng Nam,xã Trà Tập - huyện Nam Trà My - tỉnh Quảng Nam,2025-02-24T09:18:00,108.078,15.178,0,,Động đất
Động đất tại Kon Tum,xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2025-02-19T13:13:00,108.162,14.872,0,,Động đất
Động đất tại Kon Tum,Xã Đăk Năng - huyện Kon Plông - tỉnh Kon Tum,2025-05-27T11:51:00,108.19,14.984,0,,Động đất
Động đất tại Kon Tum,xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2025-03-06T17:55:00,108.165,14.938,0,,Động đất
Động đất tại Kon Tum,xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2025-03-08T17:34:00,108.185,14.838,0,,Động đất
Động đất tại Kon Tum,xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2025-03-06T23:55:00,108.063,15.185,0,,Động đất
Động đất tại Kon Tum,xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2025-03-06T12:50:00,108.162,14.924,0,,Động đất
Động đất tại Kon Tum,Xã Đăk Năng - huyện Kon Plông - tỉnh Kon Tum,2025-05-27T11:43:00,108.197,14.975,0,,Động đất
Động đất tại Kon Tum,xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum,2025-03-13T17:30:00,108.315,14.756,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2025-03-31T04:08:00,108.282,14.847,0,,Động đất
Sạt lở đất tại Bạc Liêu,phường Nhà Mát - Thành phố Bạc Liêu - tỉnh Bạc Liêu,2025-03-12T11:10:00,105.73467,9.228062,0,,Sạt lở đất
Động đất tại Kon Tum,Xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2025-03-30T16:38:00,108.178,14.955,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2025-03-31T04:10:00,108.262,14.849,0,,Động đất
Động đất tại Kon tum,Xã Đăk Năng - huyện Kon Plông - tỉnh Kon Tum,2025-05-27T21:09:00,108.158,15.014,0,,Động đất
Động đất tại Kon Tum,Xã Măng Búk - Huyện Kon Plông - Tỉnh Kon Tum,2025-03-18T17:29:00,108.175,14.954,0,,Động đất
Động đất tại Kon Tum,Xã Măng Búk - Huyện Kon Plông - Tỉnh Kon Tum,2025-03-18T16:02:00,108.158,14.953,0,,Động đất
