,name,time_start,lon,lat,level,type,province
1178,Sạt lở đất tại An Giang,2023-07-03,105.517703,10.407838,0,Sạt lở đất,An Giang
1179,Sạt lở đất tại An Giang,2023-07-03,105.152897,10.68651,0,Sạt lở đất,An Giang
1180,Sạt lở đất tại Sơn La,2023-08-04,103.904143,21.654508,0,Sạt lở đất,Son La
1181,Mưa lớn gây sạt lở đất tại Điện Biên,2023-08-06,103.147004,21.994794,0,Sạt lở đất,Đien Bien
1182,Sạt lở đất tại Thái Nguyên,2023-08-02,105.745856,21.459397,0,Sạt lở đất,Thai Nguyen
1183,Mưa lớn tại Hà Giang,2023-08-04,104.642971,22.700538,0,Mưa lớn,Ha Giang
1184,Sạt lở đất tại Yên Bái,2023-08-05,104.018169,21.890972,0,Sạt lở đất,Yen Bai
1185,Động đất tại Kon Tum,2023-08-08,108.223,14.946,0,Động đất,Kon Tum
1186,Mưa lớn tại Đắk Nông,2023-08-06,107.686034,12.002097,0,Mưa lớn,Đak Nong
1187,Động đất tại Kon Tum,2023-08-09,108.23,14.906,0,Động đất,Kon Tum
1188,Mưa lớn tại Yên Bái,2023-08-24,104.649713,22.054628,0,Mưa lớn,Yen Bai
1189,Sét tại An Giang,2023-08-18,105.31562889312404,10.51760165000072,0,Sét,An Giang
1190,Sạt lở đất tại Lào Cai,2023-08-23,104.086804,22.680129,0,Sạt lở đất,Lao Cai
1191,Mưa lớn gây sạt lở đất tại Cao Bằng,2023-08-23,106.066341,22.89119,0,Sạt lở đất,Cao Bang
1192,Ngập tại Lâm Đồng,2023-08-26,107.828906,11.531934,0,Ngập lụt,Lam Đong
1193,Động đất tại Quảng Nam,2023-08-25,15.062,108.216,0,Động đất,Quang Nam
1194,Động đất tại Kon Tum,2023-08-20,108.166,14.966,0,Động đất,Kon Tum
1195,Động đất tại Kon Tum,2023-08-20,108.297,14.763,0,Động đất,Kon Tum
1196,Động đất tại Kon Tum,2023-08-20,108.305,14.728,0,Động đất,Kon Tum
1197,Mưa lớn tại Điện Biên,2023-08-21,102.248163,22.382456,0,Mưa lớn,Đien Bien
1198,Sét tại Quảng Bình,2023-08-20,106.360486,17.559026,0,Sét,Quang Binh
1199,Động đất tại Kon Tum,2023-08-25,108.298,14.862,0,Động đất,Kon Tum
1200,Động đất tại Kon Tum,2023-08-25,108.302,14.857,0,Động đất,Kon Tum
1201,Sạt lở đất tại Hà Giang,2023-08-24,104.759204,22.31897,0,Sạt lở đất,Ha Giang
1202,Động đất tại Kon Tum,2023-08-25,108.286,14.846,0,Động đất,Kon Tum
1203,Mưa lớn gây sạt lở tại Hà Giang,2023-08-23,105.134516,23.159258,0,Sạt lở đất,Ha Giang
1204,Động đất tại Kon Tum,2023-08-29,108.155,15.031,0,Động đất,Kon Tum
1205,Động đất tại Kon Tum,2023-08-29,108.18,15.04,0,Động đất,Kon Tum
1206,Động đất tại Kon Tum,2023-09-23,108.456,14.771,0,Động đất,Kon Tum
1207,Sạt lở đất tại Vĩnh Long,2023-11-02,105.959379,10.277572,0,Sạt lở đất,Vinh Long
1208,Mưa lớn tại Vĩnh Long,2023-11-03,106.180901,10.063378,0,Mưa lớn,Vinh Long
1209,Lốc tại Tây Ninh,2023-11-09,106.179352,11.11127,0,Lốc,Tay Ninh
1210,Mưa lớn tại Đắk Lắk,2023-09-01,108.17934,12.358946,0,Mưa lớn,Đak Lak
1211,Sét tại Điện Biên,2023-09-18,102.439657,22.16853,0,Sét,Đien Bien
1212,Lốc tại Bình Thuận,2023-08-30,107.726901,11.17375,0,Lốc,Binh Thuan
1213,Động đất tại Quảng Ninh,2023-08-31,107.371,21.209,0,Động đất,Quang Ninh
1214,Lốc tại An Giang,2023-08-30,105.168098,10.743095,0,Lốc,An Giang
1215,Động đất tại Kon Tum,2023-08-31,108.162,15.043,0,Động đất,Kon Tum
1216,Động đất tại Kon Tum,2023-08-31,108.288,14.794,0,Động đất,Kon Tum
1217,Lốc tại Bình Thuận,2023-09-02,107.908785,11.099711,0,Lốc,Binh Thuan
1219,Động đất tại Kon Tum,2023-09-03,108.271,14.876,0,Động đất,Kon Tum
1221,Động đất tại Kon Tum,2023-09-08,108.232,14.837,0,Động đất,Kon Tum
1222,Động đất tại Kon Tum,2023-09-10,108.294,14.796,0,Động đất,Kon Tum
1223,Động đất tại Kon Tum,2023-09-10,108.18,14.978,0,Động đất,Kon Tum
1224,Mưa lớn tại Yên Bái,2023-09-12,104.502382,21.594709,0,Mưa lớn,Yen Bai
1225,"Dông, lốc, sét tại Hà Giang",2023-09-12,105.272737,22.747009,0,"Dông lốc, sét, mưa đá",Ha Giang
1226,Mưa lớn tại Lào Cai,2023-09-12,103.919725,22.289519,0,Mưa lớn,Lao Cai
1227,Động đất tại Kon Tum,2023-09-13,108.241,15.0,0,Động đất,Kon Tum
1228,Mưa lớn tại Lạng Sơn,2023-09-12,106.739445,21.851699,0,Mưa lớn,Lang Son
1229,Động đất tại Kon Tum,2023-09-16,108.305,14.793,0,Động đất,Kon Tum
1230,Động đất tại Kon Tum,2023-09-21,108.258,14.809,0,Động đất,Kon Tum
1231,Lốc tại Nghệ An,2023-09-19,104.590916,19.273277,0,Lốc,Nghe An
1234,Động đất tại Kon Tum,2023-09-24,108.269,14.876,0,Động đất,Kon Tum
1235,Động đất tại Kon Tum (Trận 4),2023-09-22,108.334,14.901,0,Động đất,Kon Tum
1236,Động đất tại Kon Tum (Trận 3),2023-09-22,108.31,14.889,0,Động đất,Kon Tum
1237,Động đất tại Kon Tum (trận 2),2023-09-22,108.303,14.883,0,Động đất,Kon Tum
1238,Động đất tại Kon Tum (Trận 8),2023-09-22,108.297,14.892,0,Động đất,Kon Tum
1239,Động đất tại Kon Tum (Trận 7),2023-09-22,108.295,14.872,0,Động đất,Kon Tum
1240,Động đất tại Kon Tum (Trận 6),2023-09-22,108.306,14.895,0,Động đất,Kon Tum
1241,Động đất tại Kon Tum (Trận 10),2023-09-22,108.29,14.837,0,Động đất,Kon Tum
1242,Mưa lớn gây thiệt hại tại Hà Giang,2023-09-21,104.962805,22.622062,0,Mưa lớn,Ha Giang
1243,Động đất tại Quảng Nam,2023-09-22,108.164,15.335,0,Động đất,Quang Nam
1244,Mưa lớn tại Lào Cai,2023-09-21,104.086997,22.401933,0,Mưa lớn,Lao Cai
1245,Động đất tại Kon Tum (Trận 9),2023-09-22,108.254,14.883,0,Động đất,Kon Tum
1246,Động đất tại Kon Tum (Trận 5),2023-09-22,108.321,14.882,0,Động đất,Kon Tum
1247,Động đất tại Kon Tum,2023-09-24,108.176,14.937,0,Động đất,Kon Tum
1248,Động đất tại Quảng Nam,2023-09-24,108.154,15.352,0,Động đất,Quang Nam
1249,Áp thấp nhiệt đới,2023-09-24,106.4,16.8,6,Áp thấp nhiệt đới,Bien Đong
1250,Động đất tại Kon Tum,2023-09-28,108.203,15.037,0,Động đất,Kon Tum
1251,Động đất tại Kon Tum,2023-09-25,108.295,14.89,0,Động đất,Kon Tum
1252,Động đất tại Kon Tum,2023-09-26,108.235,14.851,0,Động đất,Kon Tum
1253,Động đất tại Kon Tum,2023-09-29,108.26,14.787,0,Động đất,Kon Tum
1254,Động đất tại Quảng Nam,2023-09-30,108.192,15.055,0,Động đất,Quang Nam
1255,Động đất tại Kon Tum,2023-09-30,108.21,15.022,0,Động đất,Kon Tum
1256,Động đất tại Kon Tum,2023-10-02,108.247,14.855,0,Động đất,Kon Tum
1257,Động đất tại Kon Tum,2023-10-05,108.233,14.801,0,Động đất,Kon Tum
1258,Động đất tại Sơn La,2023-10-05,103.81,20.928,0,Động đất,Son La
1259,Động đất tại Kon Tum,2023-10-06,108.229,14.83,0,Động đất,Kon Tum
1260,Động đất tại Kon Tum,2023-10-06,108.265,14.906,0,Động đất,Kon Tum
1261,Lốc tại Bình Phước,2023-10-28,106.593453,11.692509,0,Lốc,Binh Phuoc
1262,Động đất tại Kon Tum,2023-10-08,108.253,14.895,0,Động đất,Kon Tum
1263,Động đất tại Kon Tum,2023-10-08,108.234,14.813,0,Động đất,Kon Tum
1264,Động đất tại Quảng Nam,2023-11-03,108.184,15.183,0,Động đất,Quang Nam
1265,Mưa lớn gây lũ tại Hà Tĩnh,2023-10-28,105.690294,18.303067,0,Lũ,Ha Tinh
1266,Mưa lớn tại Quảng Trị,2023-11-12,107.19221485701506,16.7481573902395,0,Mưa lớn,Quang Tri
1267,Mưa lớn gây sạt lở đất tại Quảng Nam,2023-10-30,108.249282,15.340953,0,Sạt lở đất,Quang Nam
1268,Sạt lở đất tại Vĩnh Long,2023-10-27,105.980152,10.320857,0,Sạt lở đất,Vinh Long
1269,Mưa lớn tại Tây Ninh,2023-10-27,106.353233,11.045628,0,Mưa lớn,Tay Ninh
1270,Mưa lớn tại Thừa Thiên Huế,2023-11-13,107.58327055014946,16.46133988938541,0,Mưa lớn,Thua Thien Hue
1271,Cơn bão số 4,2023-10-03,110.8,20.0,15,Bão,Bien Đong
1272,Lốc tại Trà Vinh,2023-11-09,106.334401,9.96261,0,Lốc,Tra Vinh
1273,Mưa lớn tại Hà Tĩnh,2023-11-12,105.501337,18.37949,0,Mưa lớn,Ha Tinh
1274,Mưa lớn gây sạt lở đất tại Quảng Nam,2023-11-12,108.095794,15.846889,0,Sạt lở đất,Quang Nam
1275,Động đất tại Kon Tum,2023-10-16,108.283,14.807,0,Động đất,Kon Tum
1278,Động đất tại Quảng Bình,2023-10-25,106.392,17.868,0,Động đất,Quang Binh
1279,Lốc tại Cà Mau,2023-11-09,104.883029,8.886076,0,Lốc,Ca Mau
1280,Động đất tại Kon Tum,2023-11-16,108.254,14.774,0,Động đất,Kon Tum
1281,Ngập lụt tại Quảng Bình,2023-10-23,105.793891,17.876333,0,Ngập lụt,Quang Binh
1282,Ngập lụt tại Quảng Trị,2023-10-23,107.313675,16.621504,0,Ngập lụt,Quang Tri
1283,Mưa lớn tại Bình Thuận,2023-10-23,108.271874,11.199228,0,Mưa lớn,Binh Thuan
1284,Mưa lớn gây sạt lở đất tại Quảng Bình,2023-10-30,105.723681,17.881243,0,Sạt lở đất,Quang Binh
1285,Mưa Lớn tại An Giang,2023-10-31,105.274757,10.761756,0,Mưa lớn,An Giang
1286,Động đất tại Quảng Nam,2023-10-29,108.235,15.217,0,Động đất,Quang Nam
1287,Lốc tại Tây Ninh,2023-10-28,106.315292,11.177608,0,Lốc,Tay Ninh
1288,Mưa lớn gây ngập lụt tại Quảng Ngãi,2023-10-30,108.788486,15.214548,0,Ngập lụt,Quang Ngai
1289,Dông lốc tại Vĩnh Long,2023-10-26,105.91006,10.068803,0,Lốc,Vinh Long
1290,Mưa lớn tại Đồng Tháp,2023-10-31,105.454628,10.841605,0,Mưa lớn,Đong Thap
1291,Mưa lớn tại Long An,2023-10-31,105.56852177961488,10.928887891331163,0,Mưa lớn,Long An
1292,Lốc tại Hậu Giang,2023-11-02,105.706865,9.891858,0,Lốc,Hau Giang
1293,Động đất tại Kon Tum,2023-11-08,108.31,14.792,0,Động đất,Kon Tum
1294,Động đất tại Kon Tum,2023-11-12,108.244,14.85,0,Động đất,Kon Tum
1295,Động đất tại Kon Tum,2023-11-13,108.306,14.816,0,Động đất,Kon Tum
1296,Mưa lớn gây lũ tại Lào Cai,2023-11-12,104.202916,22.213881,0,Lũ,Lao Cai
1297,Mưa lớn tại Đà Nẵng,2023-11-12,107.980909,16.116417,0,Mưa lớn,Thua Thien Hue
1298,Động đất tại Kon Tum,2023-11-13,108.287,14.781,0,Động đất,Kon Tum
1299,Động đất tại Kon Tum,2023-11-13,108.26,14.744,0,Động đất,Kon Tum
1302,Động đất tại Kon Tum,2023-11-30,108.266,14.821,0,Động đất,Kon Tum
1303,Sạt lở đất tại Bình Thuận,2023-11-28,107.952754,10.709787,0,Sạt lở đất,Binh Thuan
1304,Sạt lở đất tại Quảng Ngãi,2023-11-30,108.832081,15.115642,0,Sạt lở đất,Quang Ngai
1305,Động đất tại Sơn La,2023-12-05,103.684,21.428,0,Động đất,Son La
1306,Lốc tại Cà Mau,2023-12-01,104.968723,9.094637,0,Lốc,Ca Mau
1307,Động đất tại Kon Tum,2024-11-27,108.205,14.885,0,Động đất,Kon Tum
1308,Động đất tại Kon Tum,2024-11-27,108.182,14.803,0,Động đất,Kon Tum
1309,"Dông, lốc, mưa đá tại Nghệ An",2024-05-01,104.663656,19.238718,0,"Dông lốc, sét, mưa đá",Nghe An
1310,Dông lốc tại Kiên Giang,2024-06-25,104.62587,10.296762,0,Lốc,Kien Giang
1311,Lốc tại Đồng Nai,2024-05-15,107.175187,11.029579,0,Lốc,Đong Nai
1312,Mưa lớn tại Bắc Kạn,2024-08-20,105.83350197942502,22.149694172274295,0,Mưa lớn,Bac Kan
1313,Động đất tại Kon Tum,2024-11-27,108.212,14.889,0,Động đất,Kon Tum
1314,Động đất tại Quảng Nam,2024-11-23,108.05,15.06,0,Động đất,Quang Nam
1315,Động đất tại Kon Tum,2024-08-09,108.171,14.88,0,Động đất,Kon Tum
1316,"Mưa lớn, sạt lở đất tại Bắc Kạn",2024-07-02,105.84347,22.139764,0,Sạt lở đất,Bac Kan
1317,Động đất tại Kon Tum,2024-04-15,108.294,14.818,0,Động đất,Kon Tum
1318,Động đất tại Kon Tum,2024-04-15,108.238,14.859,0,Động đất,Kon Tum
1319,Lốc tại Điện Biên,2024-05-15,102.657608,22.052906,0,Lốc,Đien Bien
1320,Mưa lớn tại Tuyên Quang,2024-08-20,105.20752973665113,22.20124400854609,0,Mưa lớn,Tuyen Quang
1322,Lốc tại Quảng Trị,2024-04-15,106.666475,16.489376,0,Lốc,Quang Tri
1323,Động đất tại Kon Tum,2024-08-21,108.307,14.901,0,Động đất,Kon Tum
1324,Sạt lở tại Vĩnh Long,2024-04-10,106.101547,10.139227,0,Sạt lở đất,Vinh Long
1325,Động đất tại Kon Tum,2024-07-04,108.297,14.728,0,Động đất,Kon Tum
1326,Lốc tại Bình Thuận,2024-06-09,107.584789,10.850772,0,Lốc,Binh Thuan
1327,"Mưa lớn, ngập lụt tại Cao Bằng",2024-07-03,105.372243,22.834685,0,Ngập lụt,Cao Bang
1328,Sét tại Nghệ An,2024-06-24,104.2923131861986,19.43016714185037,0,Sét,Nghe An
1329,Động đất tại Kon Tum,2024-06-28,108.159,15.018,0,Động đất,Kon Tum
1330,Lốc tại Nghệ An,2024-04-26,104.02086753802398,19.305877324794835,0,Lốc,Nghe An
1331,Động đất tại Kon Tum,2024-07-04,108.27,14.839,0,Động đất,Kon Tum
1332,Động đất tại Kon Tum,2024-07-04,108.328,14.868,0,Động đất,Kon Tum
1333,Động đất tại Kon Tum,2024-08-09,108.229,14.886,0,Động đất,Kon Tum
1334,Mưa lớn tại Lào Cai,2024-07-03,104.30587373441972,22.68442159588388,0,Mưa lớn,Lao Cai
1335,Lốc tại An Giang,2024-07-02,105.21371833263542,10.595733333179798,0,Lốc,An Giang
1337,Động đất tại Thừa Thiên Huế,2024-09-08,107.465,16.136,0,Động đất,Thua Thien Hue
1338,Lốc xoáy tại Bình Thuận,2024-07-02,108.14803604428042,11.200103003788248,0,Lốc,Binh Thuan
1339,Mưa lớn tại Yên Bái,2024-07-03,104.9645624193864,21.93490464530461,0,Mưa lớn,Yen Bai
1340,Mưa đá và dông lốc tại Thanh Hoá,2024-04-17,104.56815,20.476603,0,"Dông lốc, sét, mưa đá",Thanh Hoa
1341,Động đất tại Kon Tum,2024-08-10,108.32,14.865,0,Động đất,Kon Tum
1342,Động đất tại Kon Tum,2024-07-09,108.243,14.866,0,Động đất,Kon Tum
1343,Mưa lớn tại Bắc Kạn,2024-06-15,105.664577,22.609648,0,Mưa lớn,Bac Kan
1344,Mưa lớn tại Cao Bằng,2024-05-15,105.550269,22.926817,0,Mưa lớn,Cao Bang
1345,Mưa lớn tại Hà Giang,2024-07-09,104.895866,22.484427,0,Mưa lớn,Ha Giang
1346,Động đất tại Kon Tum,2024-07-12,108.285,14.807,0,Động đất,Kon Tum
1347,"Dông, lốc, sét, mưa đá tại tỉnh Bình Phước",2024-05-15,107.128709,11.576349,0,"Dông lốc, sét, mưa đá",Binh Phuoc
1348,Dông lốc tại Bình Thuận,2024-05-17,107.707573,11.219435,0,Lốc,Binh Thuan
1349,Mưa lớn tại Điện Biên,2024-07-10,103.431983,22.012295,0,Mưa lớn,Đien Bien
1350,Dông lốc tại Tây Ninh,2024-05-15,106.311124,11.182146,0,Lốc,Tay Ninh
1352,Mưa lớn tại Hà Nội,2024-09-06,105.836434,21.034684,0,Mưa lớn,Ha Noi
1354,Mưa lớn tại Yên Bái,2024-08-11,104.508475,21.602142,0,Mưa lớn,Yen Bai
1355,Động đất tại Kon Tum (Trận 5),2024-08-01,108.279,14.777,0,Động đất,Kon Tum
1356,Động đất tại Kon Tum,2024-04-18,108.211,15.0,0,Động đất,Kon Tum
1357,Động đất tại Kon Tum,2024-01-15,108.294,14.777,0,Động đất,Kon Tum
1358,Sét tại Long An,2024-05-21,106.512236,10.512882,0,Sét,Long An
1359,Mưa lớn tại Lạng Sơn,2024-07-02,106.271910973576,21.71357031200996,0,Mưa lớn,Lang Son
1360,Động đất tại Lai Châu,2024-01-16,102.454,22.749,0,Động đất,Lai Chau
1361,Động đất tại Kon Tum (Trận 4),2024-08-01,108.273,14.801,0,Động đất,Kon Tum
1362,Mưa lớn tại Bình Thuận,2024-08-11,107.665935,11.245729,0,Mưa lớn,Binh Thuan
1363,Sạt lở đất tại Vĩnh Long,2024-01-09,105.927814,10.217698,0,Sạt lở đất,Vinh Long
1364,Động đất tại Kon Tum,2024-07-14,108.185,14.809,0,Động đất,Kon Tum
1365,Động đất tại Kon Tum,2024-01-19,108.207,14.921,0,Động đất,Kon Tum
1366,Động đất tại Hòa Bình,2024-01-13,105.645,20.746,0,Động đất,Hoa Binh
1367,Động đất tại Kon Tum,2024-01-15,108.48,14.675,0,Động đất,Kon Tum
1368,Mưa lớn tại tỉnh Sơn La,2024-05-05,104.503826,21.11935,0,"Dông lốc, sét, mưa đá",Son La
1370,Sạt lở đất tại An Giang,2024-09-04,105.444439,10.362318,0,Sạt lở đất,An Giang
1372,Động đất tại Kon Tum,2024-07-15,108.293,14.815,0,Động đất,Kon Tum
1373,Lốc tại Trà Vinh,2024-05-06,106.373731,9.911723,0,Lốc,Tra Vinh
1374,Động đất tại Kon Tum,2024-01-21,108.247,14.828,0,Động đất,Kon Tum
1375,Động đất tại Kon Tum,2024-07-15,108.209,14.817,0,Động đất,Kon Tum
1376,"Sóng to, gió lớn tại vùng biển Bình Thuận",2024-01-22,108.0,10.716667,0,Gió mạnh trên biển,Binh Thuan
1377,Hạn hán tại Hòa Bình,2024-04-23,105.657403,20.391837,0,Hạn hán,Hoa Binh
1379,Lốc tại Bình Định,2024-09-06,108.850729,13.8719,0,Lốc,Binh Đinh
1380,Mưa đá tại Lai Châu,2024-01-17,102.457724,22.704058,0,Mưa đá,Lai Chau
1381,Lốc tại An Giang,2024-07-14,105.09351913834456,10.811852774267704,0,Lốc,An Giang
1382,Lốc tại Vĩnh Long,2024-08-20,105.9511626447478,10.257462498379002,0,Lốc,Vinh Long
1384,Lốc tại Trà Vinh,2024-09-07,106.449614,9.614635,0,Lốc,Tra Vinh
1385,Động đất tại Kon Tum,2024-01-23,108.359,14.752,0,Động đất,Kon Tum
1386,Sạt lở đất tại Hà Tĩnh,2024-05-06,106.303137,18.058889,0,Sạt lở đất,Ha Tinh
1387,Động đất tại Kon Tum,2024-11-30,108.162,14.989,0,Động đất,Kon Tum
1388,Động đất tại Kon Tum,2024-11-30,108.135,14.958,0,Động đất,Kon Tum
1389,Động đất tại Kon Tum,2024-07-16,108.209,14.817,0,Động đất,Kon Tum
1390,Động đất tại Kon Tum,2024-11-30,108.142,14.953,0,Động đất,Kon Tum
1391,Mưa lớn tại Phú Quốc - Kiên Giang,2024-07-15,104.0048259681453,10.258607677603306,0,Mưa lớn,Kien Giang
1394,Lốc tại Long An,2024-09-13,105.788424,10.899087,0,Lốc,Long An
1395,Sạt lở đất tại Lâm Đồng,2024-07-15,108.14741655593411,11.90024312197973,0,Sạt lở đất,Lam Đong
1397,Lốc tại Tiền Giang,2024-09-04,106.52103999681589,10.316507172332049,0,Lốc,Tien Giang
1398,Động đất tại Kon Tum (trận 3),2024-08-01,108.253,14.754,0,Động đất,Kon Tum
1399,Động đất tại Kon Tum,2024-01-31,108.404,14.766,0,Động đất,Kon Tum
1400,Mưa lớn tại Lào Cai,2024-07-14,104.275651,22.69073,0,Mưa lớn,Lao Cai
1401,Động đất tại Kon Tum,2024-02-04,108.3,14.825,0,Động đất,Kon Tum
1402,Động đất tại Kon Tum,2024-02-07,108.286,14.834,0,Động đất,Kon Tum
1403,"Mưa kèm theo dông lốc, sét tại Bắc Kạn",2024-04-17,105.768807,22.123137,0,"Dông lốc, sét, mưa đá",Bac Kan
1404,Lốc tại Kiên Giang,2024-07-14,104.905507,10.232131,0,Lốc,Kien Giang
1405,Động đất tại Kon Tum,2024-02-07,108.273,14.829,0,Động đất,Kon Tum
1406,Lốc xoáy tại Nghệ An,2024-05-05,105.07165063533988,18.9747786796817,0,Lốc,Nghe An
1407,Động đất tại Kon Tum,2024-02-07,108.28,14.847,0,Động đất,Kon Tum
1408,Sạt lở đất tại An Giang,2024-07-16,105.192207,10.593724,0,Sạt lở đất,An Giang
1409,"Mưa dông kèm lốc, sét tại Thái Nguyên",2024-05-08,105.588304,21.591901,0,Sét,Thai Nguyen
1410,Động đất tại Kon Tum,2024-11-30,108.137,14.961,0,Động đất,Kon Tum
1411,Động đất tại Kon Tum,2024-04-18,108.275,14.904,0,Động đất,Kon Tum
1412,Động đất tại Kon Tum,2024-02-07,108.275,14.842,0,Động đất,Kon Tum
1413,Động đất tại Kon Tum,2024-02-07,108.243,14.874,0,Động đất,Kon Tum
1414,Lốc xoáy tại Đồng Nai,2024-05-07,106.85127281887888,10.865207141778836,0,Lốc,Đong Nai
1415,Sạt lở đất tại Bạc Liêu,2024-05-02,105.299954,9.185364,0,Sạt lở đất,Bac Lieu
1416,Động đất tại Kon Tum,2024-02-07,108.232,14.893,0,Động đất,Kon Tum
1417,Động đất tại Kon Tum,2024-10-04,108.188,14.849,0,Động đất,Kon Tum
1418,Động đất tại Kon Tum,2024-02-07,108.27,14.86,0,Động đất,Kon Tum
1419,Lốc tại Vĩnh Long,2024-07-12,105.894914,10.260716,0,Lốc,Vinh Long
1420,Động đất tại Kon Tum,2024-04-18,108.24,14.984,0,Động đất,Kon Tum
1421,Động đất tại Kon Tum,2024-02-07,108.342,14.797,0,Động đất,Kon Tum
1422,Lốc xoáy tại Tây Ninh,2024-05-16,106.11797447366054,11.348012991289592,0,"Dông lốc, sét, mưa đá",Tay Ninh
1423,Động đất tại Kon Tum,2024-02-08,108.281,14.852,0,Động đất,Kon Tum
1424,Động đất tại Kon Tum,2024-04-18,108.268,14.759,0,Động đất,Kon Tum
1425,Động đất tại Kon Tum,2024-04-28,108.329,14.836,0,Động đất,Kon Tum
1426,Sạt lở tại Vĩnh Long,2024-06-06,106.061303,10.125837,0,Sạt lở đất,Vinh Long
1427,Sạt lở tại Vĩnh Long,2024-06-07,106.079406,10.103579,0,Sạt lở đất,Vinh Long
1428,Gió mạnh trên vùng biển tỉnh Thừa Thiên Huế,2024-02-08,107.9842039652805,16.32832145212583,0,Gió mạnh trên biển,Thua Thien Hue
1429,Mưa kèm theo dông lốc tại Hà Giang,2024-04-17,104.679788,22.367457,0,"Dông lốc, sét, mưa đá",Ha Giang
1430,Mưa kèm theo dông lốc tại Tuyên Quang,2024-04-17,105.310429,22.464868,0,"Dông lốc, sét, mưa đá",Tuyen Quang
1431,Động đất tại Kon Tum,2024-02-07,108.312,14.778,0,Động đất,Kon Tum
1432,Mưa kèm theo dông lốc tại Lào Cai,2024-04-17,104.43098,22.43836,0,"Dông lốc, sét, mưa đá",Lao Cai
1433,"Dông lốc, sét, mưa đá tại Hòa Bình",2024-07-15,104.974172,20.659602,0,"Dông lốc, sét, mưa đá",Hoa Binh
1434,Ngập lụt tại Trà Vinh,2024-02-11,106.45602700594424,9.543383676306783,0,Ngập lụt,Tra Vinh
1435,Mưa lớn tại Lào Cai,2024-05-08,104.4816413484826,22.255889224565696,0,Mưa lớn,Lao Cai
1436,Động đất tại Kon Tum,2024-07-17,108.28,14.917,0,Động đất,Kon Tum
1437,Động đất tại Kon Tum,2024-02-12,108.301,14.833,0,Động đất,Kon Tum
1438,Mưa lớn tại Cao Bằng,2024-05-08,106.07957915824603,22.898956419987044,0,Mưa lớn,Cao Bang
1439,Động đất tại Kon Tum (Trận 2),2024-08-01,108.232,14.781,0,Động đất,Kon Tum
1440,Sạt lở tại Vĩnh Long,2024-02-12,106.184097,10.148011,0,Sạt lở đất,Vinh Long
1441,Động đất tại Kon Tum,2024-04-18,108.221,14.86,0,Động đất,Kon Tum
1442,Động đất tại Kon Tum,2024-02-14,108.314,14.802,0,Động đất,Kon Tum
1443,Mưa kèm dông lốc tại Cao Bằng,2024-04-17,105.447635,22.885529,0,Lốc,Cao Bang
1445,Động đất tại Kon Tum,2024-04-27,108.224,14.857,0,Động đất,Kon Tum
1446,Động đất tại Kon Tum,2024-02-16,108.32,14.799,0,Động đất,Kon Tum
1447,Thiệt hại do dông lốc mưa đá tại Điện Biên,2024-05-09,103.30979,21.272743,0,"Dông lốc, sét, mưa đá",Đien Bien
1448,Động đất tại Kon Tum,2024-07-18,108.22,14.82,0,Động đất,Kon Tum
1449,Động đất tại Kon Tum,2024-02-17,108.263,14.833,0,Động đất,Kon Tum
1450,Động đất tại Kon Tum (Trận 1),2024-08-01,108.239,14.912,0,Động đất,Kon Tum
1451,Sạt lở đất tại An Giang,2024-02-16,105.207454,10.615597,0,Sạt lở đất,An Giang
1452,Sạt lở tại Vĩnh Long,2024-02-19,105.884744,10.015384,0,Sạt lở đất,Vinh Long
1454,Dông lốc tại Lạng Sơn,2024-05-09,106.466142,21.658513,0,"Dông lốc, sét, mưa đá",Lang Son
1455,Sạt lở tại Vĩnh Long,2024-02-20,106.03459,10.211895,0,Sạt lở đất,Vinh Long
1456,Động đất tại Kon Tum,2024-04-18,108.269,14.962,0,Động đất,Kon Tum
1457,Sạt lở đất tại Lâm Đồng,2024-07-20,108.13478560691686,11.927049873873536,0,Sạt lở đất,Lam Đong
1458,Động đất tại Kon Tum (trận 1),2024-08-02,108.117,14.884,0,Động đất,Kon Tum
1459,Sạt lở đất tại Trà Vinh,2024-02-21,105.894026,10.17291,0,Sạt lở đất,Vinh Long
1460,Động đất tại Kon Tum (trận 2),2024-08-02,108.295,14.78,0,Động đất,Kon Tum
1461,Mưa lớn tại Lào Cai,2024-08-02,104.461716,22.241252,0,Mưa lớn,Lao Cai
1462,Động đất tại Kon Tum,2024-08-03,108.249,14.906,0,Động đất,Kon Tum
1463,Sụt lún tại Trà Vinh,2024-02-26,106.559887,9.74606,0,Sụt lún đất,Tra Vinh
1464,Động đất tại Kon Tum,2024-08-23,108.208,14.885,0,Động đất,Kon Tum
1465,Sạt lở đất tại Vĩnh Long,2024-02-23,105.829088,10.088156,0,Sạt lở đất,Vinh Long
1466,Động đất tại Kon Tum,2024-08-23,108.224,14.894,0,Động đất,Kon Tum
1467,Sạt lở đất tại An Giang,2024-08-28,105.20058,10.40203,0,Sạt lở đất,An Giang
1468,Mưa lớn tại Trà Vinh,2024-09-05,106.214869,9.86785,0,Mưa lớn,Tra Vinh
1469,Lốc tại Cà Mau,2024-09-10,105.019474,9.444692,0,Lốc,Ca Mau
1470,Sạt lở đất tại Cà Mau,2024-02-20,105.253206,9.003944,0,Sạt lở đất,Ca Mau
1471,Lốc tại Hòa Bình,2024-04-15,105.279872,20.612333,0,Lốc,Hoa Binh
